protein_per_100,water_use_product
1.5,54.49233360714963
10.1,87.44654471544716
1.3,237.7
3.2,18.302039233013964
0.8,0.7675983022343239
10.9,81.64898373983739
0.2,278.6266693653144
6.0,126.0
4.7,405.1598583091374
1.4,226.7
1.1,78.9
2.2,660.0
0.8,208.8965094963113
0.0,180.1
1.7,14.300000002997292
0.3,419.6
16.1,117.90707117360056
3.8,1451.2
3.5,15.19133708490201
10.1,316.5508319042032
4.5,1973.1761577194688
9.6,215.7
0.0,8.121380846867797
1.1,60.625669857305
3.8,19.385848064888528
1.4,6.051224944725026
13.7,558.5951488280466
11.9,1272.34
18.3,856.5983330627287
12.9,616.6688966671602
0.0,0.0
5.1,492.7100000000001
14.6,295.2364573018397
19.5,1109.2227869546805
16.0,897.9422561061696
17.4,1542.3478751941266
20.1,1176.8325568262037
18.3,856.5983330627287
21.8,648.6312297049274
19.0,1134.5764506565015
21.4,1343.7441761965272
16.5,1045.838627700127
20.2,428.8994776224762
16.5,371.8537342933784
17.2,1178.9453621346886
18.5,1120.325592543919
3.5,14.3
12.5,1108.7750530358626
20.6,169.88016682989047
21.2,58.155112547095136
14.4,1265.5703797825777
21.7,1271.908795708033
18.5,986.6800790625445
15.6,153.75993609363357
14.6,1795.8
0.0,540.6
3.1,1316.862745098039
3.4,7.658925282293587
0.0,275.625
0.0,828.609091
0.0,175.753620669182
0.0,124.175
0.0,2141.8
0.0,4.6908785136542015
5.6,683.3666289676027
3.0,87.98978543492126
4.7,0.0
0.0,1114.7666666666664
5.1,36.894067678936935
2.8,600.5072823342326
4.2,78.90000371945196
3.6,168.16330096891863
4.0,84.91666666666664
5.6,206.09778675000143
2.8,317.3
2.6,1294.458653026428
2.2,1874.083333333333
3.5,5.057619924721712
2.7,328.65
3.6,84.91666666666664
2.7,419.6
3.1,275.2234127900932
2.8,6.03843997757668
4.9,356.71301038706684
5.9,1626.511022052005
2.6,130.23898693819433
3.5,7.428645791623288
3.0,383.97665839473495
0.0,628.2
8.8,331.8418767216416
0.0,647.5
17.6,215.70004475865
0.0,28.4
23.0,78.9
21.1,969.7776365946632
6.1,439.2426042773099
1.5,304.878
1.5,304.878
29.0,1466.2868840886629
2.4,252.46615117684024
1.4,905.916426632426
25.0,1795.8
31.0,1172.6069462092332
2.9,3306.55
18.3,5563.260555792392
36.3,1599.3936185232242
0.0,14.789637159395737
0.0,14.300000000056787
0.0,167.96117016923546
5.4,959.4768665125504
26.5,1607.844839757165
28.5,1282.4728222504589
13.8,1335.798643470382
10.4,1027.5999999999997
10.4,180.1
20.9,14.3
7.9,1036.7375
23.0,758.4971057461527
21.8,893.7166454891995
21.5,845.122123394042
14.0,2281.175
10.8,665.38
9.4,1511.85
1.2,656.389
1.6,656.389
26.5,354.2712920877426
15.4,1069.9914653812696
24.8,184.32781830185587
1.1,656.389
0.7,78.9
4.0,2305.992666666666
0.9,78.90000000022566
22.5,1631.0856981505008
1.3,656.389
20.0,631.7287872370464
3.5,303.75
4.7,2305.992666666666
2.6,2049.48
5.4,3306.55
1.7,304.878
8.1,2327.6333333333328
0.6,194.91421210416297
26.0,1478.9637159395736
0.0,6.338415925455315
0.7,415.30266822835
0.0,348.17336890633976
0.2,390.6115149999689
1.0,14.3
0.0,14.3
3.4,155.89999999999995
0.0,304.7917869148895
23.3,3691.3
18.5,237.7000018427964
23.3,3691.3
22.9,3691.3
13.7,3893.114056706848
23.3,3691.3
24.8,3691.3
0.0,10.65
24.0,180.1000000163454
24.9,3691.3
0.0,5402.92810209779
7.4,63.509090616824864
0.0,304.53333333333325
21.1,3691.3
0.0,3691.300000012862
0.9,304.878
19.0,3691.3
28.2,3691.3
5.7,2158.05
23.0,3629.677116921152
13.2,746.3659835112234
11.3,5605.2
0.0,162.70966386198268
6.6,85.3875
9.0,326.79713029048446
16.3,4469.815993447588
16.9,1189.75
21.9,3691.3
16.0,28.02154471544715
19.3,14.300000001149638
23.2,3691.3
6.7,1.7654760951389448
22.8,3691.3
14.4,3119.4333333333325
29.5,3691.3
15.4,4833.212430212484
21.0,419.6
0.8,181.1649658138733
5.7,5605.2
7.3,366.0608686097488
8.5,317.15
6.8,3621.3952132582494
7.9,1924.238935422875
4.4,71.98638211382114
8.8,2360.848927359797
1.5,207.2666666666666
6.0,299.88837042434585
2.5,1105.1333333333332
14.2,463.9999999999999
8.7,968.3
19.0,621.2965353401597
9.3,347.6264417537139
4.8,1951.183333333333
11.0,573.6016260162602
1.9,40.22057926829268
6.6,361.91181920693975
10.0,1011.36
0.0,721.2566398240904
10.0,1011.36
22.5,14.3
2.1,16.305843923500213
5.1,487.882932610758
7.9,527.7619047666665
7.0,832.4250000000001
4.1,48.2410005153191
5.2,701.96
14.2,392.3694234564014
7.8,14.300000408739178
0.0,2248.399999935948
8.3,1105.1333333333332
3.9,500.5329518607591
2.8,351.56076992563305
7.0,68.96621192286251
0.0,299.83333333333326
0.0,718.2865853658537
6.2,3080.442662508095
4.7,791.5063305661232
18.8,515.0666666666666
14.7,328.525
16.9,59.1
7.1,1255.8000000000002
6.5,127.16874326240963
7.0,681.72
6.4,739.9000000000001
7.5,131.65294715447152
9.8,2248.4039564443165
1.1,1997.049953090501
6.5,20.0
0.0,29.542413248314123
5.0,719.275
12.7,148.6009173228853
8.5,369.8
7.1,142.28180894308943
4.8,832.425
4.2,581.9977365687322
2.1,354.1193405901587
5.8,543.1023910491056
0.0,1728.8725246842184
7.2,0.0
7.0,34.241645225966224
1.3,743.3177845528455
0.0,1206.8833333333332
3.4,1534.3749999999998
24.1,171.26961382113822
4.9,463.93060266622496
11.0,123.31895325203251
5.6,229.2346180153142
13.2,128.75416666666663
50.3,176.96500935975152
11.7,123.80208333333334
0.0,1276.9
2.6,104.68619717968556
6.3,1014.1768819315746
22.4,166.55909552845526
0.0,42.19246198603312
6.9,360.4333333333332
0.0,1148.9375
0.0,1030.565928575
5.7,220.575
6.35,14.3
5.2,229.32651522144408
2.0,14.30000000143873
0.0,8.525
0.0,1066.4393939999998
0.0,184.9899824176828
3.6,59.1
4.7,1671.625
10.2,1226.6583333333328
16.6,2432.025
16.7,479.975
1.1,126.0
1.5,97.5
1.5,103.69999999999996
3.2,1842.954884740048
1.6,90.87866966250294
7.2,269.7666666666666
6.5,57.00934959349593
4.1,358.79999999999995
9.0,763.925
2.0,554.3100000000001
3.7,555.0400000000001
4.5,224.875
9.4,1607.1
8.3,59.10015630911494
5.2,303.75
16.0,892.4333333333332
4.5,1102.708333333333
8.2,215.7
1.6,123.94869523380704
12.0,14.3
3.1,130.7875
0.0,459.28840601108914
6.5,391.7903963414634
5.6,333.36
27.0,686.2733739837398
22.0,59.1
30.0,1131.35
30.0,704.7105691056911
7.8,1095.709091
3.6,540.6
11.3,1046.9571138211384
11.0,1086.1363821138211
7.0,806.1162101308585
1.7,717.55
6.3,317.15
4.9,307.992581300813
1.7,369.8
2.5,322.6718564386689
3.1,1574.85
5.9,216.19999999999996
1.6,1354.1240518171917
0.0,317.15
17.4,177.30873983739838
11.0,1086.1363821138211
6.3,264.4314250534772
18.8,161.84857723577235
5.7,3726.103555491624
10.5,1178.75
15.0,1197.1443089430898
1.8,301.7798206734507
6.3,178.2568759739375
6.9,3672.696907183644
6.7,795.8638617182155
3.6,766.9695028347757
6.8,317.15
7.6,405.739770253618
21.7,14.3
7.1,550.5436964988947
6.8,579.7473577235772
13.3,3.2731808731808734
10.0,317.15
30.0,705.2227134146341
17.7,164.14344512195123
6.8,666.1676075742057
6.3,372.152972273912
8.4,512.9833590457296
0.0,2774.9
12.6,1499.9875
9.4,724.705938781663
10.8,10.098182109393772
6.6,317.15
4.0,626.8646341463415
10.7,1189.75
9.1,304.878
6.9,498.46094896171326
9.1,5605.2
7.7,531.2093432008585
9.1,2248.4
0.0,462.11226219842223
0.0,1459.3
0.0,1199.375
6.6,10.35
10.6,191.53699139456145
11.9,141.42000000000002
10.2,833.368380718603
6.4,1633.846489889517
0.9,237.7
2.0,1536.9434077542269
12.3,882.775
6.5,2248.400000209472
18.8,913.7719286412204
10.0,1077.429878048781
6.4,368.1561050020496
8.0,2248.4
7.0,2986.813618291271
5.5,222.4643355293648
0.0,57.00934959349593
7.6,798.7562499999999
12.0,1004.8691577087884
1.7,443.3458274304229
5.2,221.7348174257024
3.2,1483.6487638533672
2.7,1535.9249786871271
7.3,2185.643648763853
17.9,59.1
10.2,215.7
8.7,2116.1800000000003
6.9,2148.303495311168
2.04,1113.925
7.0,760.8476705503825
7.7,522.3999299707715
4.7,1131.35
3.25,343.17598968810046
6.6,532.6842983092286
6.9,749.4192763346741
4.5,369.8
10.0,1162.7936345568685
5.8,184.4704608736278
24.2,14.3
0.0,78.9
0.0,14.3
7.1,1105.1333333333332
16.0,1673.7700072499415
20.0,233.3930396896695
0.0,126.0
2.5,182.32337398373983
0.0,126.0
10.3,81.38465408860012
8.1,2008.8915263373035
0.0,511.1
8.6,752.2602593312154
17.0,360.4333333333332
1.1,910.3457299653724
5.6,580.9971885192531
5.6,506.3999999999999
7.5,1617.8255666219302
5.4,368.675
19.7,14.3
14.8,45.414227642276416
3.2,231.13333333333327
4.3,499.11059338888987
6.7,167.41811902833922
12.2,1033.0775788576302
4.8,639.875
3.1,157.52865078277716
7.5,1173.1666666666663
6.6,1438.137206669753
5.8,251.93724064080683
0.0,69.70161977834614
0.0,28.4
0.3,461.5296094616397
0.0,9.96499633094071
0.4,63.290040650406496
0.0,59.10000000021358
0.0,1229.55
0.0,713.75
0.0,0.0
0.0,1795.8
0.0,2248.4
0.0,1211.5800000000002
0.0,659.999968414462
0.5,20.0
0.0,1269.2
0.0,628.2000484417702
0.0,59.100138360922514
0.0,15.325
0.7,419.6
0.0,0.0
0.0,1697.725
0.0,28.4
0.0,628.200044133919
8.4,263.56986345837817
1.0,426.29991005233126
4.8,292.320954438098
0.0,82.69999999999986
0.0,2921.45
0.0,0.0
0.0,577.7000000000523
0.0,15.325
2.3,508.75
1.4,14.300000000107742
0.0,143.67076097698714
13.9,793.6163097324448
15.4,2088.977662671098
28.0,448.85
26.0,483.0692511863589
17.6,459.593839823693
19.1,466.3174870542711
27.0,1223.9666666666665
0.0,122.54270789213612
16.6,1750.805509585046
20.8,500.5298515566123
16.2,570.7700000000001
19.8,1341.6313708880414
15.2,450.86583971075646
22.0,1344.7952582964765
17.0,602.5593189980048
18.0,110.03034734055696
21.0,88.178446993901
0.0,824.4666666666665
23.7,377.3341533317455
23.7,1771.951051279358
26.0,718.0672249868826
18.0,203.13755529043743
23.2,1687.4984086696504
22.8,326.75790799317525
19.4,1732.7166513545571
23.9,937.775
24.0,2084.343990499656
20.5,680.7291350452346
0.0,1451.1999997674243
22.8,1364.443240966393
21.6,362.3019383897692
13.5,295.79471859369164
0.0,539.4666666666667
19.0,1056.2428890403928
0.0,215.70021073043145
15.0,479.0625
17.2,319.3510169960672
14.2,784.2583333333332
18.0,479.975
15.0,236.63
28.1,246.8125
16.0,740.2600000000001
22.9,521.5555376819755
17.0,1005.5373652892984
18.0,188.79901273576985
24.9,474.475
29.9,237.7
29.4,246.8125
27.4,682.343670356463
28.1,1007.9
30.0,833.95
19.1,2038.948790607649
26.2,660.0
30.0,1400.9
24.0,869.5000000000001
28.8,448.85
27.0,660.0
31.5,180.1
29.6,425.71331098502304
34.7,422.4999999999999
17.0,730.6666666666666
22.9,801.3
15.7,740.2600000000001
25.0,521.5555376819755
23.0,529.0720648950437
1.7,510.1963550330176
26.0,448.85
31.7,448.85
30.9,272.13391551374025
23.5,660.0
24.9,1240.8916666666669
21.2,38.40080686332787
19.9,656.742857142857
23.4,1632.7166666666665
28.0,468.4710045845733
28.9,436.620284726132
27.0,436.620284726132
28.1,215.7
28.2,381.86666666666656
24.1,660.0
26.1,1065.0000000000002
27.0,101.00246363591236
29.8,1248.3486506590732
26.0,508.284404407625
25.8,801.3
27.5,215.7000000011554
13.9,237.36
20.7,656.742857142857
17.3,684.1800000000001
20.9,1250.9166666666663
15.0,470.028843871072
21.4,854.004400836438
23.0,1377.4625000000003
23.3,801.3
23.0,145.49267628530123
15.4,168.90356510218604
14.0,1039.6999999999998
22.5,70.03934368843575
24.6,279.502939586171
12.9,1319.2199999999998
16.5,136.86449360786162
16.9,432.42966666666655
0.0,659.9999999999703
0.0,14.30000007600356
0.0,120.07100520504258
0.0,120.07100520504258
0.0,1451.1999996818813
0.0,80.77503986521045
27.7,714.3075058365322
24.7,567.7333333333332
15.9,1228.298
25.1,1139.5829948551311
27.0,1194.8642857142854
14.3,1046.6091590346623
0.0,628.2
25.5,317.3131102550757
25.0,503.7361116000204
23.0,996.46
25.5,317.3131102550757
31.3,114.19878692578727
31.3,114.19878692578727
23.1,1050.3802598643488
21.6,872.4849080170271
0.0,59.10000000029546
23.0,620.1000000000375
28.6,134.13273617514258
26.5,215.7000001411074
20.2,510.2642857142856
20.2,1009.4500000000002
25.4,1575.7606311585423
0.0,647.5000000003398
0.0,50.16466428781877
11.1,2478.15
22.7,2020.56
0.0,0.0
20.0,1031.0489905407312
22.0,707.7897783425102
21.0,1045.838627700127
19.5,902.16786672314
22.7,1099.9768176016023
21.0,623.277566003106
15.9,1528.2357960718184
22.3,743.026556764295
27.0,836.6588969551443
25.1,1056.42
13.7,1086.2857142857142
18.0,2141.8
25.9,769.0611322885782
27.5,828.2196809261613
0.0,59.51856008709571
21.0,62.642748584182144
11.0,954.34
0.0,1795.8
14.9,2106.5699516947766
23.5,315.8523383339864
15.0,688.2646352336365
21.0,62.642748584182144
0.0,59.10000000098815
0.0,0.0
15.4,2061.878528991965
15.8,1119.7868134971056
15.4,866.5349978706106
21.3,787.125179419393
21.7,1124.012424114076
15.0,836.234267969501
14.6,1791.9932064137363
14.0,687.0160588167372
21.9,91.7324640558926
0.0,1491.633333333333
20.5,1071.1922914019483
17.1,2248.400179360877
0.0,1511.85
15.0,742.1891045263486
17.8,152.0027430858663
0.0,647.5
15.8,268.7366553290806
15.3,200.5752280569369
21.0,62.642748584182144
18.1,1795.8
17.8,1126.125229422561
31.0,1299.3752647183394
18.0,1386.0002823662292
16.9,1795.8
18.0,1386.0002823662292
15.9,357.06409713398284
15.8,1331.0673443456162
19.5,1109.2227869546805
20.2,428.8994776224762
19.5,414.1098404630807
0.0,0.0
13.0,1299.3752647183394
21.0,572.5702385994634
14.3,1297.2624594098545
19.1,1301.4880700268247
16.3,1060.628264859523
14.4,1309.939291260765
18.3,1022.597769306791
14.0,1151.478893124382
16.3,1060.628264859523
16.6,1533.8966539601863
15.8,1331.0673443456162
20.0,1276.1344063250035
24.1,1243.2261573451144
0.0,21.12805308485105
21.7,859.9117605534377
21.1,906.3934773401102
25.0,821.8812650007059
24.7,862.0245658619231
24.0,940.1983622758718
20.9,690.8873358746295
25.6,701.4513624170548
20.0,2248.4
19.0,1443.8192668371696
23.0,60.512042682926825
24.0,269.06657712931684
15.2,1039.75
14.2,485.0473784096855
15.3,2059.133333333333
13.8,655.5535353847109
16.0,1243.05
13.8,155.89999999999992
16.8,5605.200007168039
14.2,1964.5
10.0,900.5999999999999
18.0,743.3177845528455
0.0,827.773896504983
0.6,304.71502447253505
5.6,419.6
0.5,802.1977387969398
1.8,1007.8999979467508
0.9,180.1
0.0,677.6869576307136
10.9,691.5819484769746
0.0,603.6290893230799
16.6,574.1137703252032
14.5,292.9987338631265
1.9,769.7652179041403
10.0,2098.888033854445
3.4,1264.807061560796
0.3,768.3420991478825
2.0,59.1
3.7,528.6010014369191
1.2,6.051224944725026
1.0,7.802895323461218
1.2,14.3
1.4,207.2666666666666
3.2,396.6
2.3,328.8375
1.8,11.901137545560385
1.9,0.6823096019860656
1.5,13.376391983076372
0.6,10.03229398730728
6.3,622.8
5.0,916.8
8.0,318.67350586678134
1.0,0.9211179626811886
2.1,39.512856491896486
3.5,103.69999999999996
1.1,0.9211179626811886
2.2,12.475
1.3,21.703162760813616
2.3,2178.6952381
2.3,12.475
2.7,13.376391983076372
4.4,407.7000000000001
2.1,14.3
3.1,2248.4
2.6,14.3
4.4,303.75
1.6,610.0600000000001
4.7,47.22596544715447
1.5,1243.05
0.9,497.8687127024723
3.4,833.4666666666666
1.9,687.0588235294117
11.0,2349.6
3.5,14.3
1.9,14.3
5.4,1090.1999999999998
1.9,3907.0109847272793
2.2,396.5999999999996
3.9,38.65040650406503
3.6,769.5250000000001
1.9,916.8
6.6,173.6169207317073
5.3,39.13353658536585
1.6,14.735467479674794
1.0,68.84603658536585
7.9,276.4315040650407
2.3,124.175
4.4,759.0250000000001
0.0,9.190973010586616
0.0,448.08184143222496
6.5,945.1130000975164
9.4,1359.5714285714282
4.4,2212.18
0.0,352.329032978022
0.0,393.38928571666656
0.0,215.77002098611868
0.0,876.12895925683
0.0,1800.5400000000004
5.6,2088.625112878987
0.0,850.8999999999999
0.0,5291.830607219912
0.0,14.300000004033803
6.3,18.962705354350724
0.0,711.9522591645355
6.5,2212.700000259689
3.5,431.6949770812533
1.0,369.8
1.1,369.8
1.0,89.82499999999999
5.6,142.27
4.5,265.609791343447
7.2,2604.74
6.9,1375.6254285714283
5.0,1243.05
4.2,678.4416666666665
7.8,158.3
5.2,923.8285714285712
5.0,1905.55
6.0,1893.8
7.8,285.71803052268496
6.6,337.96415891193044
2.7,228.79999999999995
1.6,28.399999999163416
6.3,873.0
3.0,55.60783029127393
1.1,175.32339311821764
1.6,96.31159033947336
0.0,8.817123983739837
0.0,10.35
0.6,61.71986788617885
2.2,227.15
1.0,88.89593495934959
11.6,1165.583231707317
6.2,9.338008248663648
4.2,151.7127679712324
13.1,807.1480918567929
0.0,14.3
5.3,245.4423270642365
6.1,56.85130908797861
4.5,53.31284586673512
6.4,232.80744788673564
4.5,196.40205683402672
3.1,180.100000003532
3.4,215.70000000725065
6.5,231.143396303278
5.9,233.16506345661315
4.1,10.65
3.5,701.9948849104859
3.6,180.1
3.4,773.6101682719527
0.0,52.56930955324032
4.5,1650.818182
4.2,917.1795455
6.0,232.62777212896165
0.0,29.251295962279457
2.8,2248.3999998649324
3.5,215.7
3.3,350.5086973174696
7.5,44.11284149150208
4.3,2066.812350363362
0.0,419.5999999999997
7.5,47.17950961657976
4.0,572.5490196078431
0.0,17.456418558134512
5.1,215.70366629719683
3.4,50.95387038590615
4.1,54.02053851098384
4.1,26.65642293336757
0.0,419.6
3.6,167.43513076535172
7.5,45.05643168383369
4.1,215.7
4.0,153.26666666666662
4.5,2059.4479496461545
4.9,30.902578798859743
3.6,215.7
0.0,56.4397000615358
4.8,33.436223267694764
5.3,41.5179684625902
4.1,215.7000004704943
3.7,50.01028019357456
0.6,271.57620617719465
5.7,53.31284586673513
0.7,284.4748104519716
0.6,310.0448149252664
0.0,215.7
4.9,419.6
4.9,620.1000001328031
3.9,1157.333333333333
4.8,886.2063086104007
3.0,2.8657003283414757
7.7,46.47181697233107
3.0,1825.3450604082152
8.3,419.6
8.3,2194.6858432203526
7.6,582.9556786703602
3.2,180.1
3.7,49.774382645491656
0.0,39.630788077927015
0.0,26.89232048145047
3.8,49.774382645491656
2.5,30.15211967767378
1.2,1985.2166244346008
1.1,2008.6218110949983
11.0,34.912837116269024
11.0,34.205144472020336
4.3,522.762148337596
7.9,28.40000000866828
6.9,504.6481994459835
4.5,241.77724203657084
4.0,46.23591942424817
4.7,242.80617566963937
4.4,56.85130908797861
4.6,242.0287693976248
4.6,54.49233360714963
4.5,55.43592379948123
4.8,247.4524452443136
4.2,239.48227390841168
4.1,53.78464096290094
3.8,20.69653084118456
2.8,73.60003500186443
3.5,694.5268542199487
4.9,180.1
5.9,233.16506345661315
2.8,79.96926880010271
5.2,2.7804116280932174
4.3,2.4477856971250103
2.2,42.2256611068389
3.9,456.7936288088642
4.7,18.275
1.3,1.654600784816209
0.7,628.2
1.1,180.10000100757927
1.0,1.577840954592777
4.4,2248.4
4.5,3.0277488588131662
4.5,832.2499999999999
4.4,917.1795455
4.4,917.1795455
4.5,2.9851045086890373
5.2,923.42148889119
3.1,419.6
3.4,10.65
4.4,917.1795455
3.5,682.0801364023871
3.5,1906.1173904008308
4.2,787.1804247943425
2.5,2.8571714583166496
5.6,419.6
4.6,419.6
4.5,361.696553376068
4.9,419.6000000001949
0.1,1827.737651227582
4.4,1723.514910178643
4.5,1715.6222639581083
4.2,1752.6442960791785
3.5,419.6
3.7,419.6
3.6,419.6
5.0,310.7772556390977
4.2,229.71516913874785
2.9,180.1000000000625
2.8,345.2784177304088
2.8,345.2784177304088
2.65,28.400000085743223
2.65,180.09999999951296
2.6,82.92647946859904
2.65,180.09999999990788
0.0,240.80508381099847
3.4,814.0153452685421
3.2,2248.4
3.4,614.8678601875533
3.0,87.32920104569466
5.0,836.1308180642055
3.0,209.63500209336655
0.0,215.7
0.0,1451.2
4.9,882.2504799538187
4.9,807.7503986521046
4.6,3.5138944502282383
3.9,1148.4805740109084
4.3,215.70000000044655
4.8,215.7
3.6,1720.0864271536689
2.6,2133.0925995078355
2.9,1762.3584656513174
2.6,4133.8
3.1,1650.8181819988024
3.1,1375.4362558238035
10.3,2.707692307692308
4.2,136.33552631578948
3.3,89.46892106657248
3.3,28.4
0.0,9.671799471398852
0.5,10.65
0.5,10.65
0.3,160.15762195121948
0.7,4.347609147609147
0.7,10.65
1.0,411.9516870087331
0.5,237.7
0.7,10.65
0.5,10.65
0.3,215.7
0.1,2141.8
0.0,0.0682309601986065
0.0,1795.8
0.5,237.69999999999484
0.7,10.65
0.5,237.7
0.5,10.65
3.3,237.7
0.4,497.6492740166666
0.0,6.400000022651544
0.3,171.21927145456192
0.5,4.693555093555093
10.9,660.0
1.8,164.39832317073171
0.0,42.50797764227642
1.0,39.858231707317074
0.3,51.726575203252025
0.3,56.33587398373983
1.0,425.6777493606139
3.0,119.6316425120773
0.4,1628.15
0.0,2248.399999999124
0.3,321.1253196930946
0.5,582.9556786703602
0.0,628.2000000008763
0.8,341.04006820119355
0.5,64.53018292682927
1.0,25.9
2.1,44.66219643328127
0.1,33.33938606991418
0.1,1628.15
1.5,92.6981199186992
0.3,36.48461117084948
0.0,25.9
0.9,814.0
3.0,55.98500679664834
0.8,348.50809889173064
1.0,477.9539641943733
3.7,140.0233997584541
0.0,326.10400682011937
0.0,1628.15
1.1,67.0909044715447
0.7,44.0331514130942
0.2,330.63157894736844
0.7,48.6537093495935
0.0,353.4867860187553
0.0,321.1253196930946
0.8,76.30950203252033
0.6,25.9
0.4,64.01803861788618
0.7,440.6138107416879
0.5,311.1679454390452
0.4,36.48461117084948
0.0,25.9
0.0,25.9
0.0,29.704573170731702
4.5,20.69653084118456
0.0,19.738358117055643
50.0,112.44852642276422
0.0,16.909552845528456
7.2,1.1940418034756148
0.0,20.00000000000153
10.0,25.9
2.8,25.9
3.0,25.9
2.7,25.9
0.0,25.9
2.1,577.4343995142034
2.2,576.8453318171505
60.2,103.38983739837396
53.3,106.04705284552846
51.3,105.68470528455283
0.0,25.9
2.8,25.9
2.9,25.9
2.4,25.9
2.4,25.9
2.6,25.9
3.0,25.9
2.4,104.02446232694687
0.0,25.9
3.0,25.9
7.3,1.1599263233763115
3.4,25.9
0.0,6.171858865394698
2.2,25.9
1.6,25.9
2.2,25.9
2.4,25.9
12.0,13.64665637180708
2.5,25.9
23.3,695.1129464915996
21.1,568.3446279824933
24.0,804.9788225328251
23.3,695.1129464915996
22.0,640.1800084709868
22.3,602.1495129182549
22.6,690.8873358746295
22.1,673.9848934067485
21.0,602.1495129182549
22.0,612.7135394606804
27.0,718.3538048849357
24.0,703.56416772554
24.0,707.7897783425102
23.3,701.4513624170548
22.0,610.6007341521954
22.6,690.8873358746295
23.0,597.9239023012849
22.4,663.420866864323
22.1,673.9848934067485
22.8,682.436114640689
0.0,12.67683185091063
26.3,750.0458845122123
24.0,703.56416772554
21.0,589.4726810673443
28.0,1401.85
28.0,788.0763800649444
23.0,1401.85
21.0,602.1495129182549
20.0,557.7806014400678
19.0,564.119017365523
22.0,640.1800084709868
22.9,845.4801121300031
19.2,877.8947733655422
22.0,640.1800084709868
21.0,1795.8
21.0,1795.8
20.9,861.872523832566
22.0,612.7135394606804
20.0,629.6159819285615
24.0,940.1983622758718
25.0,859.9117605534377
21.0,1795.7999999999108
22.0,350.3579184428537
22.4,351.6850317702888
24.1,66.52310855937748
55.8,1795.8
12.5,1511.85
12.0,1511.85
25.8,702.9611577458857
23.1,1183.2451785660558
22.9,697.2257518000847
20.7,150.785238349563
25.0,390.17131826590526
22.0,602.5381352107592
28.0,76.1949080307763
0.0,0.0
16.0,1390.2258929831992
26.5,698.594939374793
26.0,1050.075518247736
29.0,473.7794578943136
23.0,781.55308842555
30.0,903.8072028161388
27.3,2.5586610074477463
0.0,179.01495321479075
22.0,646.2003189216836
0.0,6.549327556638685
33.9,807.7503986521046
15.0,578.25
0.0,5.435213414634146
24.5,1054.4417366188286
12.1,831.2588576696991
13.0,1491.633333333333
28.9,435.293171398697
13.5,1795.7999999996207
12.0,1511.85
10.0,59.1
13.0,602.9463664501897
0.0,59.1
16.0,311.87163194723723
28.9,440.6016247084372
15.8,1481.0765212480587
34.0,860.145019105214
0.0,59.1
18.3,195.528420342886
20.0,325.1427652215877
0.0,59.1
0.0,1451.2
6.3,317.15
7.1,317.15
1.9,207.2666666666666
2.0,369.8
0.0,12.199034552845529
0.0,405.475
7.1,317.15
0.8,329.09483690139234
6.6,1722.7981914929992
2.8,1553.4989934675652
6.0,193.56587713041355
6.3,388.46806223017865
2.8,396.6
4.0,1309.1744024759414
6.4,237.53086105142583
1.7,841.8593333333332
2.0,304.50562493912247
6.3,388.46806223017865
5.5,925.3666666666666
6.5,317.15
5.5,385.4057321204411
7.9,364.3803233292775
3.6,2835.9924210344616
1.3,736.0646085902827
0.0,400.5160956602651
6.3,314.96875
5.7,176.6550429887103
25.9,1795.8
17.4,235.2867658776595
21.0,587.3598757588592
27.0,1214.8630523789354
17.0,1474.7381053226034
25.0,1795.8
21.0,1795.8
26.0,1320.5033178031906
35.0,1257.1191585486376
20.0,528.2013271212762
24.5,1795.8
29.0,1569.814344204433
0.0,1795.7999999996644
30.0,859.9117605534377
31.5,1681.7930255541437
0.0,1795.8
21.7,425.6326087574671
22.0,1795.8
21.0,1647.988140618382
18.0,1795.8
26.5,1214.8630523789354
23.7,608.4879288437103
27.0,1162.0429196668078
24.3,1795.8
23.0,1783.2076803614286
23.0,608.4879288437103
27.0,315.0134097524761
0.0,295.7927431879147
23.7,78.90000000007568
26.6,1795.8
0.0,40.14330086121699
29.2,1271.908795708033
21.8,657.0824509388677
22.0,1724.049131723846
19.4,752.1586898206973
26.0,1795.8
21.0,1647.988140618382
27.0,1257.1191585486376
31.4,1795.8
22.3,1219.0886629959057
24.0,1732.5003529577862
28.0,1267.683185091063
0.0,633.8415925455315
25.7,1333.1801496541011
27.0,1130.3508400395312
0.0,1451.2
27.0,1542.3478751941266
0.0,59.10000000006303
28.0,1795.8
18.0,395.0945926867146
25.2,1795.8
0.9,656.389
7.3,849.6499999999999
8.6,297.58443479326166
8.3,2305.992666666666
1.3,656.389
7.4,657.6178678343022
8.5,190.0476719528105
6.6,2305.992666666666
23.0,1795.800716285038
7.9,2392.42875413773
8.7,2026.5114751292947
7.4,2398.75358235832
1.2,956.3064833647624
1.5,463.89266666666657
1.3,954.3387294246304
5.0,805.7750000000001
4.9,1054.7941828733788
10.3,1217.6333333333332
20.1,146.22107341083455
5.0,1069.6
1.0,656.389
1.1,656.389
0.0,616.0000000000001
2.5,3306.55
0.0,2352.604408271511
1.5,656.389
0.0,1007.9
1.3,58.896595528455286
0.0,1574.85
7.7,472.9333333333332
0.0,543.4
6.1,382.4158415463778
0.0,958.5200052739276
1.6,304.878
1.0,848.7956000000001
0.0,543.4
8.1,208.6921584827365
0.0,656.389
10.7,483.1594417410962
10.0,496.125
