energy_per_100,water_use_product
276.4,693.2553861788618
65.80000000000001,209.375
471.0,460.4912034728794
447.4,2630.6838731344906
98.8,317.3
645.2,395.0666666666666
404.2000000000001,2153.992832772144
547.0,155.44710365853658
97.6,465.61250005529376
527.2,763.2227273333333
369.0,936.1896147391824
126.1,547.0709934254177
443.9,546.4579776422763
505.2000000000001,80.46060090862801
440.6,161.18312927037843
78.2,59.35837254639344
32.7,222.107768648922
161.1,511.280291915153
80.60000000000001,617.3441256278572
364.4,2248.4
483.0,215.69999999960123
84.19999999999999,79.8577640199765
447.5,676.5166680741581
475.8,220.28881702764085
362.7000000000001,2247.8772378516624
138.6,304.878
50.0,169.93131038647343
407.2,1778.218744860986
508.4,240.2977435103637
78.60000000000001,1360.9399999999998
80.0,119.1
472.1,628.2
387.5,2248.4
92.5,10.35
485.6,556.3011253697566
54.5,369.8
103.5,4890.474837068072
527.2,763.2227273333333
532.5,1419.3932595922693
495.6,684.6830900149484
489.0,504.3007385163923
514.0,1655.9200586168931
328.1,180.1
348.2,628.2
384.3,2248.4000083807146
166.4,687.1833333333333
490.30000000000007,99.01608545098682
525.0,319.425
491.8,86.81914330570984
407.8,3.336382536382537
344.8,818.05
47.0,209.375
535.0,763.2227273333333
545.4,30.285068975983283
559.0,237.6999999276561
500.6,86.35659024805987
402.2,20.0
488.4,3296.36837319838
329.20000000000005,1192.9877387714314
476.0,1360.3118824367225
154.2,923.8755874071852
394.4,113.17322154471545
426.8,83.67625020966875
355.5,2884.900836867293
423.6,83.02143323923696
149.6,124.28273630326058
293.40000000000003,508.8567042173204
411.6,1157.3333334190268
399.4,401.1666610434904
510.4,10.21492453505629
518.2,577.7
501.2000000000001,343.3306202936159
105.3,369.7999999998375
218.2,1119.935012185215
509.1,319.425
369.3,197.08363428821795
95.1,172.69248510120116
54.7,406.0433275270725
93.8,170.49724164652486
350.6,2248.3999995746826
75.0,136.1050941899297
47.8,31.06406386136367
79.6,144.88606800863488
60.6,369.8
39.0,207.2666666666666
513.6,454.9722285543722
577.8,131.3132033537909
38.3,207.2666666666666
495.0,685.9009007078777
534.0999999999999,763.2227273333333
433.6,628.2
467.6,3652.182827884096
293.0,86.84263211382115
85.60000000000001,533.6290103273368
527.2,763.2227273333333
45.49999999999999,401.925
276.2,82.011331300813
411.4,2248.4
498.1,89.42709845644224
450.7000000000001,871.4063237361704
433.0,590.995913125221
97.7,283.4333333152047
278.1,648.9999999999999
372.1,215.7
416.2,561.0857143
100.0,419.6
494.4,2778.887508877112
494.3,1273.201971300227
20.0,326.697268846554
490.2,595.623831300813
533.0,771.2200000000001
493.4,852.0311120844867
527.2,763.2227273333333
375.9,226.86307148466045
498.2,549.620464314092
20.0,57.402731153789446
31.200000000000003,26.599999999999994
38.8,293.4
356.5,64.2086463993086
84.6,209.375
88.5,1671.6999999999998
41.0,207.2666666666666
128.5,207.04114004824876
828.0,942.3455284552846
37.2,369.8
336.3,628.2
496.5,547.8289224873033
314.7,628.2
0.8,2.1766260162601627
0.0,0.0
80.10000000000001,619.5784311277492
517.4,628.2
65.4,207.2666666666666
546.4,319.425
535.1,3651.7354558253646
499.8,319.82897274546985
442.69999999999993,1535.8272763932555
20.6,369.8
394.7,628.2
34.5,342.3771039271487
332.5,1795.8
162.49999999999997,1628.15
428.5,441.56611457347054
359.5,628.2
408.2,202.56569231284988
526.9,2477.067422771966
474.8,7.141014076737094
158.0,910.1
513.1999999999999,70.66482749446315
117.5,215.0833333333333
158.1,1090.1999999999998
503.8,790.3009421220529
86.30000000000001,155.13053746379086
487.1,662.3584662055855
559.6,319.425
424.80000000000007,1071.402477281117
531.3,455.4982025560281
63.4,45.35265653080395
540.1,36.98307071370749
34.2,26.599999999999994
365.1,2248.4
153.4,1372.1510256666566
78.0,209.375
495.3,1222.6657296469173
393.0,617.722209823693
101.7,1170.0666666666664
377.6,1756.304646132587
5.6,925.3250000000002
72.8,1173.1666666666663
46.1,42.65878932326652
417.3,3.3530145530145528
450.8,451.07733875067055
454.4,698.4691603920105
466.1,180.1
484.80000000000007,169.21045863896262
508.1,59.1000000007964
540.2,163.9614379970055
430.5,464.2600414774384
84.0,369.8
78.2,235.23163209395003
113.1,761.8062746791934
361.1,42.24735231426829
143.20000000000002,1.180873180873181
315.2,461.325
384.9,1411.0068225889695
118.1,180.1
35.1,360.6398156242281
7.199999999999999,591.2800000000001
559.1999999999999,625.4129254796442
531.3,832.4250000000001
484.7,100.36340447663753
485.2000000000001,659.7902487165737
500.6,1322.4666666666662
521.8,3116.7
142.29999999999998,71.93060796522083
72.9,560.7928000271648
481.2,419.9666666666665
112.1,45.39936603742302
94.3,14.30000049413474
122.4,14.300000190839436
114.1,432.7584081898688
603.6999999999999,3344.742791524244
325.2,628.2
98.2,2046.540987838889
23.4,369.8
61.0,626.51375725416
150.10000000000002,7.486955839999855
58.2,369.8
523.5999999999999,490.0550227822183
368.9,215.7
513.2,568.4130201134374
58.3,1315.3897124004286
506.4,1358.21529218843
42.5,180.5834520687172
382.9,215.7
55.1,333.36
373.4,1451.198548587132
35.7,245.71666666666655
349.1,891.5999999999998
219.0,1574.85
179.9,2349.6
464.80000000000007,14.300000017277675
462.5,59.1
0.8,1.0242886178861788
153.4,910.1
325.7,415.86117886178863
430.3,561.085714299995
117.7,369.8
399.7,115.70965447154472
250.5,419.6
72.0,38.5382657119376
55.7,605.7710871649812
187.8,3248.825
16.0,14.30000000015018
526.4,139.72465482646575
118.4,4644.846101269451
390.3,577.7
352.9,891.5999999999998
493.0,3795.9221537727535
57.0,411.8999999999999
499.4,694.2563501220761
367.1,231.030351008216
7.699999999999999,692.0428571428572
489.2,560.9296997311263
623.2,3160.8236581856827
439.0,1707.1168573145594
147.10000000000002,1173.1666666666663
492.4,427.375
130.10000000000002,248.7610796109951
404.0,607.370277980302
358.4,1965.376549236816
82.2,273.6
388.0,474.8493309038156
100.9,2033.0865788634364
296.0,372.328912601626
319.3,17.4
489.2,1358.3032755799525
349.8,180.1
44.0,389.2207898667316
6.3,6.897657069588529
492.8,1417.27561036423
40.9,369.8
340.8,1795.8
266.0,313.9444613821138
67.10000000000001,122.20188564364652
459.5,589.3760692188573
59.8,231.0
424.2,1106.899153598498
353.7,99.4274721700896
525.5,487.4718003000806
526.5,389.2453361104872
539.1999999999999,576.2941337302968
117.2,1696.5200000000002
97.5,14.3
126.6,559.5584885457256
401.3,620.1
122.0,260.157926887514
252.8,428.9
300.5,88.6543699186992
388.9,2193.980492869329
520.0,447.8041540388438
417.4,217.7081243360274
503.2,0.0
630.8,4133.8
161.99999999999997,91.4850679888489
2.0,0.7962138085164507
521.8,10.439336910386803
251.0,303.42326879005486
289.4,14.3
479.8,7.0986455139614
550.7,628.2000002351557
486.0,3.841995841995842
445.19999999999993,691.5563800322079
493.5,10.65
523.6999999999999,1424.3387804760794
511.9,160.1572289157027
65.0,369.8
361.0,628.2
196.7,369.8
329.8,59.1
511.9,160.1572289157027
417.5,6.400000628136384
98.9,3078.967485388287
645.2,347.2934438585959
180.0,2349.6
24.0,299.3666666666666
506.0,511.4137640083031
268.0,660.0
104.9,239.14737802767007
485.0,514.061998284453
313.4,215.23738367177648
80.0,57.774084752616496
478.2,266.6175922686393
42.9,369.8
495.6,700.8999999999999
535.4,319.425
385.4,114.9849593495935
65.8,620.0517259186665
44.0,149.5395531400966
574.7,319.425
89.19999999999999,419.6000000101931
488.6,531.2061844432691
517.9,962.4166666666664
131.9,1013.588533191685
108.8,554.8333333333331
515.0,962.4166666666664
484.5,217.82645849262613
216.2,792.8
84.5,301.36666666666656
506.6,559.9138181189325
484.80000000000007,169.21045863896262
181.1,78.9
49.6,2048.6239702914268
220.4,369.7999999931358
114.8,209.375
352.2,2010.7363720278183
399.7,325.51323789023473
601.4,3591.212688634009
87.3,1043.2071428571428
150.5,125.46435562871186
435.1,538.263668699187
394.6,1131.1274331800569
140.10000000000002,1451.200000331367
383.0,2248.4
441.8,206.16872185954452
198.0,1589.4666666666665
494.5,110.229762083102
148.9,216.3
118.0,143.40040650406505
83.39999999999999,180.1
88.8,628.2
485.5,873.875
101.0,180.74171110168083
120.70000000000002,249.7
129.3,369.8
293.0,343.69999999999993
329.0,180.1
98.2,1182.5138050473786
151.8,3691.3
23.8,369.8
251.3,688.85
387.8,677.91893886504
484.6,1002.038352642986
346.0,1451.2
158.4,1283.725
376.8,978.4
388.7,577.7
355.00000000000006,611.8
11.3,1795.8
527.2,763.2227273333333
84.89999999999999,1762.1999999999998
315.0,1252.769013809848
485.8,534.4061383902028
318.8,628.199999810461
79.9,686.2333333333332
25.8,369.8
352.90000000000003,207.1180472167852
291.6,196.4688818253892
413.0,215.70057493808608
90.4,14.3
507.80000000000007,427.2597389487527
518.6,1656.3463655656471
49.3,411.8999999999999
484.1,3759.89833533165
37.8,396.6
292.3,1792.3273657289003
372.9,218.1284386863304
469.9,791.58
457.0,526.7306282545369
130.4,1090.20000011725
291.5,1411.3539460680502
128.1,423.320972643924
411.0,2106.9347914155182
161.3,2248.399999993863
542.0,14.3
87.80000000000001,253.25000000000003
488.9,1246.4787739057492
615.4000000000001,1795.8
478.5,113.82960822922568
421.9,815.1750000000002
372.4,378.74069985065904
120.7,838.6999999999998
79.8,10.35
217.6,577.7
611.3,14.3
147.5,1451.199999955257
50.99999999999999,369.8
507.3,1292.3840987204503
400.0,20.0
79.8,369.8
365.5,301.6382302823236
114.6,485.9666666666666
532.0,152.47567965697684
402.9,366.26317660345046
474.7,520.0586407416833
423.80000000000007,577.7
577.8,131.3132033537909
498.0,319.425
362.8,628.2
471.4,253.3611639389674
97.9,414.825
544.7,1390.1619664543784
238.5,511.56610906236193
77.8,628.2
152.79999999999998,1081.7194453881043
548.1,252.8792344215849
372.1,215.7
455.6,560.2858739837399
100.1,1148.4833333333331
464.6,1249.364755872837
555.8,528.9942021534109
579.6,3711.176607464454
510.9,628.2000016415384
530.0,763.2227273333333
23.0,10.923169055069629
439.7000000000001,683.2738372982088
25.8,369.8
479.4,112.81805373595827
463.7000000000001,1209.1157520325205
77.8,369.8
499.4,695.0773816512326
556.2,16.77506058165205
51.9,369.7999999999771
422.8,196.46211868696795
485.6,490.85108330295606
112.4,921.9999999999998
415.4,445.543324471725
378.69999999999993,20.0
109.6,1293.96
8.1,628.200003575129
177.2,490.325
564.0,763.2227273333333
102.9,1262.64
482.3,415.6999999999999
393.6,215.70000000001755
542.4,763.2227273333333
97.2,667.3833333333333
365.8,628.2
224.0,2570.85
118.0,511.1
457.4,411.1988986593922
320.0,28.40000325581654
612.0,3340.1185736926377
84.0,112.20013592736068
149.4,130.16666666666663
485.0,9.825258268599343
401.2,20.0
552.2,617.442198334054
479.0,172.64593617158576
86.5,1762.1999999999998
491.7000000000001,541.6904780305697
483.2,220.0837695241975
76.5,208.5982869945635
42.6,366.78061761830446
461.8,6.4
423.3,8.71650516537199
445.1,678.5696761570731
342.1,1451.2
371.0,577.7
121.7,180.1
48.9,229.2180698951622
900.0,237.7
103.7,75.37427909205944
76.0,309.9562231073547
461.7,1471.0383155499828
338.4,14.3
33.5,369.8
390.5,25.900000177443204
148.70000000000002,832.4250000000001
505.3,221.60821664603796
532.9,1537.960903714922
536.9,1548.8876847445129
384.8,109.6814049362707
68.0,291.49999999999994
389.1,8.255946184031394
111.2,60.49478084961776
509.2,3897.1057677247777
491.1,895.0794449513908
33.6,337.5454915911968
455.6,55.02512387612393
93.2,551.05
545.2,319.425
87.5,2639.6678347234783
528.5,27.50794684309369
23.0,369.8
229.7,628.2
68.19999999999999,611.7800000000001
464.5,540.6
505.6,56.902607121793885
481.6,352.8166666666666
393.9,628.2
465.5,2248.4
429.2000000000001,1164.6666666666663
287.0,367.20746951219513
582.0,628.2
81.8,47.41540716466267
500.2,552.0754509974768
302.6,88.29202235772361
164.10000000000002,14.300000000000002
83.6,0.6652806652806653
50.400000000000006,508.6333333333332
47.4,396.6
34.8,591.22
368.1,628.2
458.5,138.86858592898193
504.0,1131.0344317524427
361.7,233.3901810803389
360.0,180.1
100.5,59.1
527.2,763.2227273333333
428.2,25.90000002463068
474.4,3696.255622832857
58.6,369.8
37.2,299.3666666666666
472.0,347.4201405018536
500.7,319.425
508.4,10.243172899815812
720.0,1007.8999999773484
273.9,350.30670731707306
525.6,881.4666666666666
393.8,25.9
327.6,370.8809392887642
424.0,608.3339942030807
25.7,569.3717961072747
238.5,14.3
486.4,309.1547905064997
375.0,82.7
465.69999999999993,572.0651930894309
285.1,767.9534527587018
419.8,314.9747401546871
465.6,1244.5542260707882
479.4,2977.370217672629
38.6,369.7999995943197
80.30000000000001,282.0465974856841
32.5,26.599999999999994
161.9,78.9
433.0,529.0552476057901
524.0999999999999,577.7000000345528
493.2,543.3608492692939
506.0,3901.992659256888
484.8,1238.8564487628796
91.1,273.975
213.5,407.7000000000001
459.0,219.62903047007904
148.3,1451.2000003081384
10.9,1795.8
76.0,139.03208546283142
481.2,529.5876731187252
59.6,359.67044684077433
522.9000000000001,4133.799999999974
412.3,561.0857143
250.8,2779.175
451.3,1007.9
116.8,1167.3759126236655
356.3,2200.579710144927
60.2,267.18
446.2,677.6016203282607
187.0,490.325
67.0,77.7949684246126
508.4,1464.2732027205668
69.2,180.1
372.4,693.6108710984761
484.2000000000001,1301.0978490293037
34.9,223.0362296972386
464.4,279.00532643501896
558.0,4133.8
467.2000000000001,1255.905511091773
390.2,2076.1172690822004
471.9,550.6258033082462
472.6,5605.2
31.5,221.5917241429158
485.9,14.300274045553437
491.5,319.425
384.7,2248.3999999999896
14.0,369.7999999999342
501.6,6.400000034540328
407.2000000000001,141.05662225744584
411.6,28.37295158648991
318.5,628.2
310.5,369.8
305.5,476.8161253017915
298.0,14.3
343.7,1283.180379014639
84.9,728.8000000000001
86.6,222.2000516476988
38.3,207.2666666666666
210.6,1186.400850890508
409.6,3.3496881496881508
237.2,369.8
378.6,25.9
37.3,369.8
447.80000000000007,3.5758835758835765
398.2,399.9220902232935
391.0,25.900000105322288
401.6,25.9
475.9,835.7371245720282
241.6,1087.5666666666666
79.6,594.3651048099032
490.3,98.95953756526043
440.4,3.5193347193347195
539.2,763.2227273333333
365.9,409.9999999999999
56.0,369.8
85.69999999999999,201.1254686930549
196.4,78.9
371.6,2248.4
57.2,135.60360031656876
563.8,628.2
481.3,319.425
357.2,1243.05
106.0,2265.2000000000003
128.0,2937.5331252253955
90.4,457.74000000000007
83.4,62.03935803083729
413.2,2099.030158828188
601.5,3460.5911981928225
19.6,161.7392917694478
483.7,144.76324423452246
368.2,25.9
328.0,419.6
48.3,85.9089973663288
116.5,721.9096334185848
78.3,430.0232814028257
58.2,369.8
514.0,791.58
31.700000000000003,26.599999999999994
85.0,0.6752598752598754
240.6,818.05
33.1,207.2666666666666
353.0,267.151603586293
379.0,577.7
531.2,480.8175969626701
547.1,518.1563181420058
222.6,369.8
73.9,180.1
228.0,1007.9
433.8,186.7297793864266
113.6,20.0
368.6,2997.1281005440533
165.9,1090.1999999999998
213.6,237.7
87.4,26.540273011888196
371.9,114.5000000366921
379.5,773.1540393246023
40.8,369.8
542.4,266.98719030551786
624.8000000000001,3191.225294931125
491.0,3.891891891891892
53.2,209.375
525.8,583.6902115117642
49.8,369.79999999997017
40.7,225.3752738064912
379.0,11.32949813643203
294.7,59.1
55.900000000000006,408.2736955910939
379.0,577.7
41.5,688.8571428571428
424.4,8.870024825818852
55.1,46.52088748444377
23.4,11.114803599895412
308.1,180.71165480937964
147.10000000000002,1173.1666666666663
68.99999999999999,220.771429172642
274.5,180.1
334.1,114.5
571.8,2132.1666666666665
108.6,3366.838429144103
48.7,401.925
141.4,369.8
79.8,59.1
417.1,157.6556423397029
380.2,407.7000000000001
518.8,319.425
509.5,221.64438436744047
29.5,220.71312968077916
35.0,200.475
82.7,686.2333333333332
518.6,1656.3463655656471
214.0,215.0833333333333
477.2,237.7
48.5,299.5
100.6,515.5244952703656
71.7,130.25111164412627
399.7,25.9
128.9,1783.966907844588
552.2,617.442198334054
397.3,25.90000000001406
402.9,25.9
36.0,179.32000000000002
525.0,319.425
581.2,319.425
62.6,481.86666666666656
208.0,330.4452380999999
110.0,749.9000000000001
496.5,522.1263265821605
506.0,362.775
452.2,2248.3999999987764
665.6,224.7457288399538
226.8,68.48368902439022
563.3,251.19537997468169
177.5,1923.3
327.1,2025.8492916169512
2.4,490.325
573.3,3862.402084283504
491.0,1999.7413874562003
296.79999999999995,840.0666302914954
403.4,59.10000000000001
534.8,1542.4330907656058
427.0,362.775
78.9,40.33447116033034
16.1,118.91609077086343
86.39999999999999,186.53415342336527
57.00000000000001,300.7904257014237
455.2,191.6828726076928
47.4,27.5576129527734
466.3,4133.7999999998565
15.499999999999998,6.051224944725026
268.4,407.7000000000001
145.79999999999998,369.08
421.2,459.2123678631257
5.6,943.95
137.6,3691.3
289.2,369.76819105691055
211.5,328.6439448510406
63.2,393.31628303495313
362.2,791.8565331287394
90.6,317.3
190.0,372.0915939589946
586.0,620.1
204.0,1290.9226275085184
401.4,20.0
353.4,14.3
98.3,59.1
399.4,25.900000059298677
214.0,215.0833333333333
431.2000000000001,236.16695563700725
472.4,225.4125
476.4,225.4125
112.8,304.878
101.6,37.36740043773912
317.7,518.15
579.2,4133.8
131.3,535.020431640627
494.6,86.24367044945338
478.8,1964.1992151971756
468.5,291.5105866377136
84.3,611.7800000000001
534.2,319.425
149.0,1090.1999999999998
92.4,214.3350599573023
617.6,763.2227273333333
391.4,608.1395189581998
486.5,1235.5583282056891
306.9,793.944669703234
501.4,97.47904836710912
500.6,501.1466989471217
302.5,237.7
590.2,763.2227273333332
0.4,2.1128053084851035
524.8,429.9273660380817
543.4,505.79962876473394
560.4,763.2227273333333
90.6,317.3
250.50000000000003,180.1000104222379
550.7,628.2000002351557
254.1,14.3
480.5,3.822037422037422
3.6,111.05
496.6,91.47736211886576
544.4000000000001,10.65
64.2,369.8
345.29999999999995,307.5349468060664
34.0,411.8999999999999
126.2,10.35
202.7,617.9562059526986
428.0,8.938255786017459
113.4,317.3
381.4,903.3262146699188
522.02,898.9052055807301
79.1,628.2
103.7,98.83818611363108
56.8,155.89999999999995
350.9,577.7
48.0,41.24873286715731
520.8,2476.2357225387864
208.0,34.53139890424092
89.4,317.3
287.7,265.5622102131386
318.0,602.9487245867807
337.6,59.1
495.0,545.6847851898281
442.1,14.300000533568332
318.5,114.5
148.9,304.878
473.8,172.9134913154361
38.7,231.00000000000003
461.4,407.4962138584444
118.20000000000002,204.4333101185549
481.2000000000001,110.42382745510824
291.0,3972.3909502833017
433.0,10.650000001798585
237.3,16.796294569372243
408.8,196.5317078112502
295.0,82.70000014099223
74.5,962.6919749854894
391.0,379.8414143106517
529.1,628.2
288.29999999999995,84.78932926829266
82.5,257.14000000000004
180.4,419.6
260.4,369.8
501.1,1671.625
489.2,1358.3032755799525
450.0,550.5551321138212
241.7,72.46951219512195
505.4,319.425
499.0,1275.3955424241087
490.3,1409.4519809980484
76.0,2160.7353402543454
51.0,227.35
490.5,540.0094257878537
43.9,59.1
498.6,10.649999999997757
79.6,369.8
470.2,302.697299706112
196.7,369.79997717397794
128.7,1451.1805456480347
105.5,308.8292338618786
335.70000000000005,1795.799999999999
44.4,1118.625
40.4,738.5110483461892
629.1,3019.379741576259
464.1,59.10000000000001
416.8,514.4561473749213
79.6,628.2
71.8,155.89999999999995
395.5,577.7
12.8,453.3714285714285
487.7000000000001,14.3
209.0,1014.1465480728504
504.8,711.7038841202018
285.7,14.3
488.6,59.1
53.3,722.5400000000001
80.2,0.6386694386694387
300.8,628.2
816.4000000000001,1120.0604790419163
398.1,1451.1999999977877
79.0,10.35
540.5,10.65
43.4,98.21144161232549
91.7,1125.843707045362
391.7,172.5018451829564
76.5,482.375
526.8,155.7435046840014
378.0,2248.4
280.4,317.3
49.1,169.68945806781952
202.00000000000003,910.1
164.1,1208.6999999999998
539.2,763.2227273333333
209.0,628.2
198.9,513.95
309.1,219.95860889307775
447.0,2248.4
84.2,1170.0666666666664
383.0,1243.05
453.0,3873.5
448.0,1175.378048780488
527.0,5605.2
13.400000000000002,5.255011136208577
375.3,309.296542643216
80.0,174.5208419418462
514.7,221.8463246911344
436.7000000000001,10.195674496076055
372.7000000000001,11.396162748995968
75.2,1127.4
392.2,794.8726204535768
381.7,56.96863841485354
488.1,970.7
57.8,604.4977527983473
359.40000000000003,2.97047817047817
80.1,1.697245134940338
627.9,4133.8
290.8,365.6710365853658
569.8,1381.45
477.2000000000001,1364.9488910957396
265.40000000000003,78.26707317073172
405.8,445.74840266590456
99.6,4950.885620812786
159.8,628.2
43.7,226.88933276731385
493.0,1312.3548430753133
312.0,180.1
327.7,816.4319812635285
35.8,349.96666666666664
392.9,25.9
475.1,1363.1576016171798
20.6,369.8
480.8,527.6030245590235
269.2,165.89883680995737
416.6,511.6321646341463
422.3,628.2
409.0,5605.2
0.0,0.0
369.7000000000001,878.2108175798419
479.7,644.5576928860843
0.0,1451.1999691333408
515.2,44.48995170065113
398.8,498.8285569105691
232.6,515.1415719726331
447.6,347.5666666666665
494.8,519.5333791815225
89.4,317.3
40.1,841.9666666666666
2.0,14.300000000006635
459.4,28.4
473.4,70.1
384.4,419.6
492.6,231.2333333333333
445.69999999999993,9.083246576439496
51.3,498.6695389595047
272.6,14.300000000164566
494.7000000000001,785.9631920172463
516.5,5605.2
394.9,1058.9285569105691
471.8,1347.3038378192027
91.6,369.8
485.4,962.4166666666664
312.6,369.8
39.8,369.7999996475037
276.0,1457.8356628547224
459.0,219.62903047007904
455.6,55.02512387612393
109.5,592.0847581177545
536.9,41.04168420668281
347.7,1451.2
418.5,1641.7100937147452
444.8,5605.2
582.5,164.38501016260162
261.6,77.54237804878049
309.2,628.2
325.40000000000003,545.3
509.5,221.64438436744047
425.00000000000006,8.776207255545769
322.0,628.2
109.6,771.3
341.99999999999994,14.300000005337411
87.7,2100.095426916371
127.1,550.5555220459618
79.80000000000001,2140.4429244799503
448.2000000000001,1093.8234985050428
453.8,9.727193356221177
466.9,226.89999999999995
104.7,59.1
18.0,59.10000036140477
40.1,14.3
493.5,132.04594845745737
462.0,876.1934245283567
526.6,8.684461134152842
546.4,319.425
102.5,244.4810093471798
73.9,152.63598798085982
124.4,1092.1
371.0,2248.4
587.0,1381.45
79.4,354.33333333333326
506.8,78.71456034031581
86.3,80.2007008099915
541.0,740.1811691344647
21.4,369.8
144.7,688.85
581.3,319.425
232.90000000000003,14.3
395.5,113.65635162601626
61.89999999999999,234.7275872367436
313.4,628.2
119.8,304.878
351.69999999999993,181.81114795459976
490.5,1493.9141649250407
57.1,410.5040637518938
512.6,1365.6190887829416
478.9000000000001,397.3171908455961
220.3,105.0505206205566
83.3,369.8
41.8,184.74
492.4,296.5420564163708
59.3,508.6333333333332
258.3,419.6
34.7,162.75
130.9,362.1995861782102
43.3,816.0531126875949
2.0,10.915545927731143
595.5,620.1000000014641
445.2,628.2
528.0,628.2
356.5,180.1
296.0,372.328912601626
354.3,2195.601023017903
125.0,1493.5300000000002
395.0,107.58755568493584
2.0,902.5
408.6,2143.604600316041
85.89999999999999,465.61249997607376
54.1,237.7
392.1,28.4
439.1,1189.75
394.6,593.8663335743016
117.5,1545.45656710596
409.5,25.9
495.2,1277.5777323724035
254.4,419.6
306.49999999999994,321.72846349563133
432.6,1557.3039714305564
507.9,781.1233961937123
352.6,628.2
469.7000000000001,492.9008481165157
96.3,1378.8080741149397
74.5,1297.4479863318504
313.40000000000003,628.2000358162476
137.6,3691.3
159.7,3691.3
517.0,740.2010885651833
53.7,38.419766360489966
70.6,192.62070499519945
189.6,863.4999999999999
0.4,1.2344726487153768
92.3,749.9000000000001
484.2,3.851975051975052
377.2,2248.4
351.0,303.2802375595918
101.8,533.2999999999998
218.0,555.0396341463415
433.0,590.995913125221
270.0,419.6
12.0,568.0
83.0,356.01418053210875
309.5,14.3
425.6,59.1
73.0,14.3
213.8,6.4
79.3,628.2
599.0,4133.8
435.6,540.6000160338612
30.8,407.7000000000001
152.5,3691.299967494614
492.1,134.81173669112837
45.0,207.2666666666666
413.7,266.0125218568779
558.4000000000001,624.5835404761325
230.4,2281.2367535155763
28.2,186.54547105617837
158.1,1628.15
80.9,212.83399490820196
225.4,571.3643292682929
98.4,169.63
362.1,3.007068607068607
83.8,128.9542291383473
380.5,2018.925
361.5,2240.409207161125
393.4,419.6000331451614
80.2,98.8221079762268
272.8,81.04507113821137
88.10000000000001,257.14000000000004
147.6,175.175
201.5,2299.17874248919
361.4,630.7585409195916
225.1,1154.864759153955
246.0,755.8988106252027
468.8,2926.0062510184134
84.5,299.5
46.400000000000006,208.9903498016343
356.29999999999995,255.375111713644
491.2,739.9000000000001
454.4,412.1767963733214
65.8,369.8
85.7,49.774382645491656
76.9,238.357592810011
252.0,649.0
349.3,25.90000006414181
265.6,273.7862549144245
484.6,1000.735334151469
506.8,1671.625
159.39999999999998,1628.15
80.60000000000001,76.28229195318242
369.9,261.12638704569656
236.7,168.78
416.2,1650.818182
167.5,369.8
81.8,611.7800000000001
139.0,511.1
351.4,729.5275015117095
296.3,190.68149457802545
325.90000000000003,2248.4
66.0,242.37716173188824
148.89999999999998,7.475686731796149
512.6,71.31595263376948
479.5,911.0336157459682
512.6,71.31595263376948
460.0,992.9244398838254
45.3,313.88
130.2,3691.3
401.3,114.86417682926827
253.5,226.7
516.3,1996.433333333333
53.2,407.7000000000001
304.4,1127.4
36.0,69.4392009852148
71.4,401.925
55.1,4822.648445265157
365.5,299.8500062657485
207.0,292.05
161.7,832.5090187061388
270.2,296.74286978585496
371.7,319.1869493482113
471.1,123.43157489466896
84.7,283.4333333333333
371.9,112.7134234662324
361.5,235.92301424053525
394.0,628.2
219.8,463.9999999999999
556.0,660.1011669277048
359.40000000000003,40.73341124599087
157.3,117.20308529640624
176.5,369.8
125.0,3691.3
142.0,1069.8506925333056
438.0,184.96849888169933
414.7000000000001,3244.6882410074936
355.1,2898.1040443586767
611.7,237.7
492.2,693.2994638192748
194.8,485.9207381561369
396.0,468.2262493064732
215.4,276.5666666666666
50.0,229.92947543816544
185.4,962.7511508258868
743.2,734.2804703814443
76.0,309.9562231073547
541.0,1415.3907945573585
215.8,14.3
301.3,59.1
284.5,14.3
434.8,561.0857143
52.5,389.45019727457776
572.6,206.9208477140696
137.5,851.3554987212277
385.1,8.170657483783136
406.3,628.2
560.4,319.425
434.8,628.2
23.9,26.67094066907565
432.5,2248.4
828.0,942.3455284552846
94.3,89.58587301728508
107.2,125.6993437471393
342.9,2131.6373290233223
77.69999999999999,215.4210032989924
117.8,357.0202485646341
372.9,215.7
467.1,760.0698985545683
461.4,829.4395728197796
528.1,763.2227273333333
495.7,277.1679942516372
413.7,2248.4
352.8,2161.097943689573
47.6,132.40201976772187
509.2,3897.1057677247777
3.6,424.86000000000007
26.9,369.8
447.5,3.5725571725571728
32.0,73.875
79.9,57.046212555649625
175.8,3691.300009500766
49.2,184.74
36.9,207.2666666666666
57.8,434.69999999999993
27.1,78.9
463.7,3.7022869022869034
573.2,1650.818182
97.6,465.61250005529376
154.2,1090.1999999999998
124.29999999999998,155.89999999999995
40.1,369.7999999999992
398.4,440.5428985590189
111.4,628.2
560.0,3984.771849624801
558.4,70.63758287904885
312.8,237.7
528.8,51.05095552332864
428.3,1189.75
57.6,207.2666666666666
269.8,14.3
353.3,294.38187905761595
36.1,369.8
108.5,628.2
209.8,1096.4919291066922
495.1,14.3
505.4,557.9695933039245
110.6,0.8848232848232849
467.5,3.7022869022869034
487.4,646.3612684163081
34.099999999999994,215.699987497894
130.8,70.83423447619406
506.7,3906.5447190590985
8.1,653.4200000000001
530.9,48.41104758955491
533.9000000000001,6.634395789969865
199.1,688.85
312.4,628.2
180.00000000000003,369.8
408.0,2048.8640409181467
66.8,274.29999999999995
